PREFIXO: ;3D-009
NOME DO POSTO: ;BUENOPOLIS
MUNICÍPIO: ;MORUNGABA
CURSO D'ÁGUA: ;JAGUARI,R
ÁREA (Km²): ;1.950,00
LATITUDE: ;22°51'02"
LONGITUDE: ;46°46'47"
 
Obs: valores com --- representam dados inexistentes.
 
Vazões médias diárias (m³/s)
 
Mês/Ano;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;Vazão Mínima;Vazão Média;Vazão Máxima
  09/1977;19,329;19,684;18,281;17,256;17,256;17,595;26,127;36,486;39,298;30,268;25,727;21,500;19,329;18,627;17,256;16,257;15,605;13,715;16,257;16,587;16,587;16,920;21,500;34,660;28,166;25,727;21,871;19,684;16,920;16,257;---;13,715;21,358;39,298
  10/1977;15,929;26,935;42,689;40,255;31,126;24,153;22,621;21,500;19,684;17,595;16,920;18,977;16,257;14,647;15,605;17,936;16,920;16,920;15,283;19,684;16,920;15,929;15,283;14,963;13,108;11,641;14,334;14,334;13,410;15,605;16,587;11,641;19,153;42,689
  11/1977;16,257;17,595;18,627;17,936;15,605;14,334;17,595;15,605;14,647;14,023;13,108;15,929;17,256;18,281;20,766;40,255;41,708;38,351;30,268;26,530;24,935;25,330;24,153;24,153;27,343;30,268;38,351;32,873;36,026;33,761;---;13,108;24,062;41,708
  12/1977;49,820;61,940;62,517;60,223;65,436;66,619;60,223;46,707;43,680;40,737;76,399;74,523;61,366;51,407;45,689;39,298;34,660;30,696;32,873;34,660;39,776;50,876;57,405;56,294;50,876;44,178;40,255;36,949;34,660;31,126;34,209;30,696;48,906;76,399
  01/1978;30,268;43,183;39,298;34,660;34,209;33,316;35,568;38,824;37,881;36,486;39,776;39,776;48,773;47,220;41,222;48,773;50,876;43,680;37,881;33,316;31,559;36,486;46,707;51,407;49,295;38,351;41,708;43,680;34,660;33,761;30,268;30,268;39,770;51,407
  02/1978;29,419;27,753;26,127;25,330;24,935;26,935;25,727;26,127;25,330;24,153;23,000;23,000;27,343;30,696;32,433;27,343;27,343;29,419;34,660;32,873;30,268;37,881;59,655;55,742;45,183;46,707;39,776;33,761;---;---;---;23,000;32,104;59,655
  03/1978;29,842;27,753;26,530;35,113;43,183;45,183;47,736;55,192;64,262;63,097;60,223;48,253;41,708;37,881;34,660;32,873;30,268;28,999;27,343;26,935;25,727;24,935;24,153;23,766;24,543;23,382;27,343;26,127;24,935;26,935;26,935;23,382;35,026;64,262
  04/1978;25,330;25,330;24,543;24,153;23,766;22,245;21,500;21,132;20,403;21,132;20,766;20,766;20,042;19,684;19,684;19,329;19,684;18,977;18,977;19,329;18,627;20,766;21,132;24,153;20,766;18,627;19,329;17,936;17,936;17,256;---;17,256;20,777;25,330
  05/1978;17,595;17,936;17,595;17,595;16,920;16,920;15,929;16,587;15,929;15,283;15,605;14,963;14,334;14,647;15,929;15,283;20,403;22,621;26,127;26,530;26,530;26,127;27,343;24,153;20,403;19,684;18,627;17,936;17,595;17,595;17,595;14,334;18,978;27,343
  06/1978;17,256;17,595;18,281;17,595;17,595;16,920;15,929;16,257;32,873;43,680;44,178;35,113;29,419;28,166;25,330;22,621;21,132;17,595;18,977;17,936;17,256;16,257;17,256;16,257;16,587;18,627;17,256;16,257;15,605;15,283;---;15,283;21,370;44,178
  07/1978;14,963;14,963;14,647;14,963;14,647;14,334;13,715;14,334;14,023;14,963;14,334;13,410;13,715;13,410;14,023;19,684;24,543;22,621;20,042;22,245;24,543;26,127;33,316;31,995;27,343;24,543;22,245;21,132;19,329;17,936;17,936;13,410;19,033;33,316
  08/1978;17,595;15,605;15,929;14,647;14,963;14,023;14,963;13,108;13,108;13,108;12,809;12,809;12,513;14,023;12,809;12,513;12,219;13,108;12,219;11,929;13,108;11,641;11,929;11,641;11,357;11,929;14,334;12,219;11,075;10,797;10,797;10,797;13,059;17,595
  09/1978;11,641;11,929;14,023;13,410;13,410;15,283;15,283;14,023;14,023;13,108;12,809;11,357;10,797;10,521;10,521;10,248;10,248;12,219;11,929;11,929;12,219;11,075;9,979;9,448;10,248;8,424;8,676;8,676;8,176;8,176;---;8,176;11,460;15,283
  10/1978;8,424;7,931;8,676;8,176;7,931;9,188;8,676;8,676;5,867;7,931;8,176;7,931;6,982;8,424;8,176;8,676;8,424;8,424;18,977;20,042;16,920;17,256;13,715;10,521;10,521;9,712;8,176;7,450;8,424;12,219;14,023;5,867;10,150;20,042
  11/1978;20,766;23,382;17,595;21,500;23,382;21,500;17,595;18,977;26,127;26,530;30,268;32,433;31,559;33,316;30,696;27,753;38,351;37,414;28,999;24,543;24,543;36,486;51,941;50,347;42,689;34,660;31,126;43,183;57,405;44,178;---;17,595;31,641;57,405
  12/1978;34,660;30,268;26,530;24,153;20,766;21,132;18,281;19,329;33,761;50,876;54,645;54,645;46,197;34,660;30,268;27,343;31,995;30,268;26,935;23,766;22,245;22,245;19,329;17,595;19,329;21,132;29,419;60,223;69,615;70,829;53,556;17,595;33,742;70,829
  01/1979;65,436;55,192;63,097;60,793;50,347;41,222;36,486;32,873;29,419;27,343;24,935;31,126;33,316;28,999;26,530;24,543;23,000;21,132;20,042;20,042;22,245;29,419;36,949;36,026;30,268;32,873;33,316;29,842;31,126;33,316;44,679;20,042;34,707;65,436
  02/1979;46,707;41,708;33,316;29,419;28,166;27,343;27,753;28,166;24,935;25,727;28,581;32,873;40,255;40,737;49,820;54,645;55,742;55,192;44,679;47,220;42,689;40,737;42,689;41,222;42,198;38,824;33,316;36,486;---;---;---;24,935;38,612;55,742
  03/1979;36,026;34,660;29,842;28,581;31,126;28,999;26,935;27,343;26,935;24,935;38,824;36,026;44,679;57,964;47,736;44,679;42,198;36,026;32,873;33,761;31,126;28,581;28,999;26,935;42,689;50,876;45,183;36,486;35,113;32,873;29,842;24,935;35,447;57,964
  04/1979;27,753;26,127;25,330;25,727;38,351;49,820;46,707;42,198;35,113;31,126;28,999;27,753;25,727;24,935;23,766;24,153;23,382;21,871;22,621;22,621;21,871;22,245;21,500;20,042;21,132;21,132;23,000;21,871;24,543;29,842;---;20,042;27,375;49,820
  05/1979;33,316;30,268;27,753;32,433;53,556;59,655;53,016;46,707;48,253;41,708;37,414;33,761;31,126;31,995;30,696;28,999;27,343;26,127;24,935;24,153;23,766;23,766;23,000;23,000;22,621;23,000;18,627;20,042;21,500;27,343;29,842;18,627;31,604;59,655
  06/1979;30,268;26,935;24,153;24,543;23,000;22,621;22,245;21,500;21,500;21,500;21,500;21,132;20,766;20,403;19,684;20,766;20,403;20,403;20,403;19,684;20,042;19,329;18,977;18,627;19,684;18,977;18,281;18,281;18,627;17,936;---;17,936;21,072;30,268
  07/1979;18,281;18,627;17,936;18,281;18,627;18,281;18,281;17,936;17,936;18,627;20,766;20,766;21,500;18,977;17,936;17,936;17,256;17,256;16,920;21,500;24,935;24,543;24,153;21,132;20,042;22,245;22,245;19,684;19,329;19,329;17,936;16,920;19,652;24,935
  08/1979;17,936;16,920;16,587;16,587;16,587;15,605;16,257;15,283;14,963;14,963;14,963;14,334;18,627;22,245;24,935;26,530;22,245;23,766;23,000;29,842;30,268;30,696;24,153;22,245;21,132;19,329;20,042;19,684;20,042;19,329;17,595;14,334;20,216;30,696
  09/1979;17,256;16,587;17,595;18,281;21,500;19,329;18,281;18,281;16,920;16,920;16,587;17,936;18,281;18,977;24,543;29,419;32,433;34,660;34,660;31,995;28,581;26,935;28,166;29,842;26,935;24,935;23,766;21,132;19,329;18,627;---;16,587;22,956;34,660
  10/1979;18,627;17,256;17,595;19,329;24,935;26,935;30,268;39,776;57,405;60,793;53,016;40,737;35,113;33,761;33,316;31,126;30,268;28,166;24,543;22,621;20,766;20,766;19,684;18,627;18,281;17,595;17,256;16,920;16,920;17,936;19,329;16,920;27,409;60,793
  11/1979;21,132;26,935;29,842;30,696;34,660;31,126;26,127;22,621;23,000;31,126;49,295;55,742;53,556;43,183;38,351;39,298;33,316;28,166;26,530;24,543;22,621;21,500;22,621;26,127;34,209;45,689;45,689;39,298;33,761;30,268;---;21,132;33,034;55,742
  12/1979;26,935;25,330;27,753;27,753;37,881;34,209;30,268;27,753;25,330;25,330;33,316;35,568;38,824;34,660;30,696;35,113;41,708;39,298;34,209;29,419;29,419;34,660;44,679;60,223;61,940;60,793;64,262;66,026;62,517;57,405;47,220;25,330;39,693;66,026
  01/1980;47,220;58,526;52,477;43,680;36,026;34,209;32,433;33,761;31,995;35,568;35,568;46,197;54,645;51,407;48,253;43,680;39,776;49,295;73,902;83,446;97,613;111,959;97,613;78,295;72,666;74,523;74,523;69,011;62,517;57,405;48,253;31,995;57,305;111,959
  02/1980;45,689;46,197;45,689;44,178;41,222;40,255;38,351;38,351;37,414;36,486;35,568;33,316;32,433;32,433;35,568;36,026;36,486;36,486;45,183;47,220;52,477;53,016;47,736;45,689;62,517;77,029;73,283;69,615;65,436;---;---;32,433;45,909;77,029
  03/1980;60,223;54,099;46,707;41,708;38,351;36,486;36,026;35,568;36,486;36,949;40,255;50,347;48,773;50,347;51,407;50,876;56,849;58,526;56,849;54,645;47,220;41,222;37,414;36,026;34,209;31,995;31,559;30,696;29,842;29,419;29,419;29,419;42,597;60,223
  04/1980;28,581;29,419;40,255;55,192;78,932;86,073;86,735;88,065;77,661;61,366;48,773;48,253;55,192;72,051;78,932;81,498;79,570;76,399;69,615;56,849;49,820;46,197;42,689;40,737;39,298;38,351;36,949;36,026;35,568;36,949;---;28,581;56,733;88,065
  05/1980;34,209;35,568;34,660;35,568;36,486;34,209;32,873;31,995;31,559;31,559;31,126;31,126;30,696;31,126;31,126;29,842;28,999;28,999;29,419;28,166;28,999;28,581;29,419;28,999;28,999;28,166;27,753;26,935;26,530;26,530;26,127;26,127;30,527;36,486
  06/1980;26,127;25,727;26,530;28,581;28,166;28,581;26,935;26,127;25,727;24,153;23,766;24,153;23,766;24,153;24,153;24,153;22,245;21,871;21,132;21,132;20,766;21,132;21,871;21,132;23,766;32,873;59,089;62,517;47,736;32,873;---;20,766;28,031;62,517
  07/1980;27,753;25,727;24,935;23,382;23,382;22,245;21,871;21,871;21,132;20,766;20,766;21,132;20,766;20,042;20,403;19,684;18,977;19,329;18,627;18,977;19,329;18,627;18,627;18,627;18,977;18,627;16,587;18,281;16,920;17,256;17,936;16,587;20,373;27,753
  08/1980;17,936;17,595;17,256;17,256;16,587;16,587;16,587;16,587;16,257;16,257;15,605;15,929;15,929;15,605;15,605;16,257;16,587;17,595;17,256;16,257;16,587;16,257;15,605;15,283;15,283;17,936;21,500;20,042;16,587;16,257;15,929;15,283;16,735;21,500
  09/1980;15,605;15,283;14,334;14,647;13,410;13,108;13,108;13,715;12,513;12,219;11,929;12,513;12,219;13,108;12,513;11,929;12,513;13,108;14,023;15,929;20,042;24,935;24,543;21,500;17,936;14,647;14,647;13,715;13,715;13,410;---;11,929;14,894;24,935
  10/1980;13,410;12,809;12,219;13,410;12,809;11,075;12,219;10,797;15,605;16,587;17,595;21,132;22,621;22,621;20,766;17,595;15,929;15,283;14,023;14,023;11,357;11,357;11,357;10,248;9,979;11,641;11,357;8,424;8,176;10,521;10,797;8,176;13,798;22,621
  11/1980;11,929;12,219;9,979;9,188;10,248;9,188;9,188;18,627;24,543;28,166;32,873;30,696;27,343;28,999;23,766;15,283;13,410;14,023;12,513;19,329;32,433;24,935;19,329;22,621;23,766;23,000;23,000;17,936;21,871;22,245;---;9,188;19,755;32,873
  12/1980;33,316;57,405;69,011;75,146;72,051;66,619;50,347;46,707;39,776;41,222;36,486;36,026;50,876;61,940;61,940;57,964;48,773;36,949;31,559;27,343;26,127;28,999;31,559;38,351;35,113;31,995;30,268;34,209;37,414;44,178;44,178;26,127;44,640;75,146
  01/1981;39,776;39,776;34,660;36,949;43,680;56,849;60,223;48,773;39,298;37,414;38,351;42,198;66,026;89,404;121,722;143,078;145,540;150,515;153,029;141,447;142,261;139,823;93,471;85,413;72,051;66,026;58,526;55,192;---;---;---;---;---;---
  02/1981;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;---;28,166;28,999;28,166;---;---;---;---;---;---
  03/1981;26,127;23,000;23,000;23,382;26,127;30,268;41,708;48,253;38,351;31,126;27,343;26,935;25,330;24,153;21,132;22,245;29,419;35,568;34,209;31,126;27,343;27,343;26,127;23,382;22,621;23,382;23,000;24,543;28,166;29,842;34,660;21,132;28,362;48,253
  04/1981;36,949;30,696;27,753;27,753;27,753;28,166;31,559;27,753;27,753;24,153;23,000;22,621;21,132;20,042;21,500;23,766;25,727;26,935;25,330;22,245;21,871;22,621;21,132;21,500;21,871;23,382;22,245;21,132;20,766;20,403;---;20,042;24,650;36,949
  05/1981;20,042;20,042;20,042;20,403;21,871;24,935;23,382;21,871;19,684;18,977;19,329;19,329;18,281;17,936;17,936;17,936;16,920;17,256;17,256;17,256;17,595;17,595;17,936;17,595;17,595;17,256;17,595;17,595;17,936;17,936;17,595;16,920;18,868;24,935
  06/1981;17,595;17,595;17,936;17,936;18,281;21,871;25,727;26,127;24,935;23,766;22,245;19,329;18,281;17,936;18,281;17,595;17,595;17,936;17,936;17,936;17,595;17,595;17,256;17,256;16,257;16,257;15,929;15,929;14,647;14,647;---;14,647;18,674;26,127
  07/1981;14,963;14,963;14,963;16,257;16,257;16,257;16,257;16,257;16,257;16,257;15,929;15,283;14,334;13,410;13,410;14,334;13,410;13,410;14,023;14,023;13,715;13,715;13,410;14,023;14,647;14,647;14,334;14,334;14,334;13,108;13,410;13,108;14,643;16,257
  08/1981;13,715;13,410;13,108;13,108;13,715;15,283;13,715;14,334;12,809;11,075;10,797;10,797;12,513;13,108;13,108;12,513;11,929;12,809;12,513;13,108;13,410;12,809;11,929;12,219;11,929;11,929;11,929;11,075;11,357;12,219;10,521;10,521;12,542;15,283
  09/1981;9,448;9,188;9,188;10,797;9,712;12,219;10,248;9,979;9,448;10,797;10,521;10,521;10,521;8,176;9,979;9,712;9,979;9,188;9,188;9,188;7,931;9,448;9,188;9,188;8,176;7,689;8,176;8,676;8,676;9,188;---;7,689;9,478;12,219
  10/1981;8,676;8,930;8,930;8,930;7,450;8,676;10,248;12,219;12,513;12,219;11,929;9,188;9,448;9,188;10,521;18,281;17,595;16,257;16,587;22,621;29,419;17,595;15,605;12,513;11,929;9,448;19,684;26,935;30,696;45,689;59,089;7,450;16,742;59,089
  11/1981;44,178;38,824;26,127;26,935;32,433;27,343;20,766;21,132;20,403;24,153;28,166;24,153;25,330;24,543;20,042;20,403;18,977;14,647;11,075;28,581;32,433;20,403;16,920;14,963;14,023;13,410;15,283;12,809;12,513;11,641;---;11,075;22,087;44,178
  12/1981;16,920;17,256;22,245;22,245;22,245;23,382;34,660;31,995;40,737;60,223;62,517;57,405;48,253;37,881;36,026;36,949;57,405;43,183;44,679;39,298;36,486;39,776;34,660;32,433;32,873;33,316;32,873;31,559;30,696;29,842;29,419;16,920;36,111;62,517
  01/1982;29,842;57,405;61,940;53,556;39,776;31,559;17,936;17,936;25,727;36,949;45,689;62,517;42,198;30,268;23,382;21,132;19,329;17,256;17,595;16,920;19,684;19,684;27,343;48,253;29,419;22,245;20,766;23,382;28,166;26,127;23,766;16,920;30,895;62,517
  02/1982;23,382;34,209;43,680;39,298;36,026;42,198;43,680;36,026;36,486;30,268;24,153;19,329;17,595;15,929;14,963;15,929;12,219;14,023;13,715;13,715;15,929;14,963;15,929;17,256;18,281;19,329;29,842;28,999;---;---;---;12,219;24,548;43,680
  03/1982;25,727;26,530;23,766;19,329;17,256;15,605;14,963;14,334;22,245;30,696;36,026;90,076;63,097;34,660;28,166;23,000;21,132;19,684;23,000;20,403;18,627;19,684;24,153;26,935;24,935;23,766;22,621;20,042;18,977;21,132;19,329;14,334;26,126;90,076
  04/1982;17,595;16,587;16,587;16,257;14,334;15,283;14,963;14,963;14,334;15,283;15,283;13,108;14,023;16,920;22,245;25,330;20,403;15,283;13,410;14,963;15,283;12,809;13,715;14,023;13,715;11,357;12,513;12,219;11,929;12,513;---;11,357;15,241;25,330
  05/1982;12,809;9,979;10,521;12,513;11,641;11,357;11,357;10,797;10,248;8,676;15,929;12,809;14,334;14,963;14,023;15,283;12,513;13,715;14,647;14,963;12,809;12,513;12,809;13,715;16,587;18,281;17,256;17,256;15,929;14,023;14,334;8,676;13,503;18,281
  06/1982;15,283;14,647;14,334;15,605;15,929;15,605;15,605;15,283;14,647;14,963;14,334;17,595;24,935;23,000;18,977;19,684;21,132;16,920;16,257;15,605;14,334;14,647;20,042;26,127;22,245;30,268;37,881;31,559;23,000;23,000;---;14,334;19,448;37,881
  07/1982;23,766;24,153;20,403;17,595;17,936;16,587;16,257;15,605;15,283;15,605;14,647;14,023;15,605;15,929;16,257;15,283;15,283;14,647;14,334;15,283;15,929;15,605;15,605;15,605;15,283;14,963;14,647;14,647;13,410;12,809;13,108;12,809;16,003;24,153
  08/1982;13,108;12,809;14,963;11,929;14,023;16,587;16,587;14,023;17,936;18,977;37,414;39,298;38,824;37,881;36,949;36,486;40,737;58,526;66,026;66,619;66,026;67,214;67,811;73,902;76,399;73,283;71,439;69,615;69,011;76,399;73,283;11,929;44,970;76,399
  09/1982;71,439;67,811;60,223;40,737;24,153;22,621;20,766;21,500;20,766;20,403;19,329;19,329;19,684;20,766;23,382;23,382;23,000;23,000;23,382;24,153;24,153;24,153;24,543;23,382;23,766;24,153;24,543;25,727;24,935;23,766;---;19,329;27,765;71,439
  10/1982;23,000;26,127;28,166;30,268;20,042;18,977;18,977;27,753;31,126;32,433;46,707;45,689;65,436;67,811;51,407;41,708;38,351;38,351;38,824;36,949;50,876;46,707;39,776;41,222;43,183;39,298;36,026;36,026;35,568;34,660;34,209;18,977;37,602;67,811
  11/1982;33,761;33,316;33,316;32,433;32,873;32,433;32,433;32,433;31,995;31,995;35,113;37,414;36,026;43,183;50,347;44,679;36,026;30,696;28,999;31,995;35,568;31,559;30,268;28,581;27,343;28,166;29,419;30,268;34,660;34,209;---;27,343;33,717;50,347
  12/1982;35,568;34,209;37,881;36,486;30,481;30,481;48,253;45,689;33,538;25,727;25,330;24,935;26,935;29,842;37,181;48,513;45,689;37,181;36,949;57,685;41,222;36,026;38,116;66,916;46,197;39,061;43,929;37,181;31,559;31,995;40,737;24,935;38,113;66,916
  01/1983;42,689;35,113;28,581;26,530;25,330;35,568;66,619;69,011;48,253;34,660;31,995;29,419;48,773;81,498;72,051;61,366;55,192;64,262;91,428;84,099;82,145;80,211;73,283;78,932;86,073;84,099;79,570;78,295;77,661;74,523;75,772;25,330;61,387;91,428
  02/1983;138,208;213,771;228,490;160,676;132,220;118,682;100,416;104,683;105,402;104,683;109,024;115,674;105,762;102,540;101,122;99,712;94,843;90,751;89,404;90,751;89,068;83,446;76,085;73,902;77,978;76,399;85,413;81,822;---;---;---;73,902;108,962;228,490
  03/1983;89,404;94,843;97,613;88,399;85,413;100,416;127,120;142,261;127,120;114,927;130,248;147,190;150,515;149,681;144,307;125,568;110,488;95,187;91,428;93,471;93,471;89,404;87,399;84,755;82,470;82,795;85,413;88,733;87,732;82,145;79,570;79,570;104,822;150,515
  04/1983;77,029;68,410;66,026;65,436;61,940;62,807;86,735;67,811;52,209;47,994;45,689;47,736;53,556;50,876;45,689;45,689;45,689;52,209;55,192;55,742;57,685;61,366;63,097;77,029;90,751;99,712;92,107;76,085;73,902;70,829;---;45,689;63,901;99,712
  05/1983;71,439;67,811;67,811;63,097;50,347;45,689;47,736;45,689;47,736;46,197;45,689;45,689;48,253;53,556;50,876;45,689;45,689;45,689;46,964;50,876;48,253;45,689;50,876;49,557;60,508;64,848;64,262;62,517;103,967;134,203;201,403;45,689;61,890;201,403
  06/1983;223,310;229,795;204,457;220,744;235,056;239,712;260,232;241,723;232,417;212,516;207,537;207,537;198,374;183,600;179,569;154,715;136,199;129,071;114,927;105,762;99,712;96,917;96,917;96,917;95,532;78,295;73,283;73,902;74,523;76,085;---;73,283;159,311;260,232
  07/1983;73,283;72,358;70,829;70,829;67,811;61,940;56,294;56,294;56,294;56,294;56,294;56,294;55,192;49,295;45,689;43,183;43,183;45,689;67,811;73,902;80,211;93,471;80,211;67,811;60,508;49,557;43,183;40,737;40,737;40,737;40,737;40,737;58,602;93,471
  08/1983;40,737;40,737;40,737;40,737;40,737;40,737;40,737;40,737;39,776;38,351;44,429;56,294;56,294;56,294;56,294;56,294;56,294;56,294;56,294;55,192;55,192;55,192;55,192;54,099;54,099;54,099;53,556;53,556;53,556;53,556;50,876;38,351;49,902;56,294
  09/1983;50,876;50,876;53,556;56,294;61,366;94,499;89,404;88,399;77,029;67,811;61,940;64,848;70,221;72,666;73,902;73,902;73,902;85,084;100,416;99,010;99,010;99,712;101,122;102,896;105,042;109,024;93,471;92,107;90,076;86,735;---;50,876;81,507;109,024
  10/1983;86,735;84,099;80,211;83,446;85,413;88,065;88,065;89,404;89,404;85,413;86,735;86,735;88,065;89,404;88,733;89,404;90,076;91,767;107,569;101,830;94,843;99,712;104,683;109,024;100,416;97,613;93,471;90,751;90,751;89,404;88,065;80,211;91,591;109,024
  11/1983;89,404;81,498;84,755;84,099;86,073;88,733;90,751;89,404;87,399;86,073;89,404;92,788;89,404;89,404;86,735;84,099;70,829;49,295;35,568;54,645;80,854;89,404;90,076;88,065;87,399;79,570;75,772;78,932;78,932;79,570;---;35,568;81,298;92,788
  06/1984;13,410;14,023;14,023;13,715;12,513;13,108;14,647;14,023;12,661;13,562;14,963;15,443;15,123;14,963;15,929;15,123;15,605;15,929;14,178;15,929;15,929;14,963;15,123;15,929;14,023;15,123;15,443;16,920;14,023;15,605;---;12,513;14,732;16,920
  07/1984;14,490;15,123;13,562;13,562;14,647;14,647;14,963;14,334;14,805;13,562;14,490;13,869;15,283;13,562;13,869;13,562;13,562;13,715;13,410;13,410;13,562;13,108;13,410;13,108;14,023;13,715;13,410;13,562;13,410;14,334;13,108;13,108;13,909;15,283
  08/1984;13,869;15,283;14,490;19,684;26,935;19,329;17,256;15,929;14,023;15,929;14,963;13,410;14,490;14,490;13,715;14,490;14,490;13,108;13,562;13,410;13,108;15,929;17,256;24,543;31,995;21,871;19,684;18,977;18,977;15,929;16,587;13,108;17,023;31,995
  09/1984;16,920;15,123;15,605;16,257;15,929;13,108;16,257;17,595;29,419;33,761;19,329;16,257;15,929;13,715;13,562;13,562;13,562;15,283;15,929;14,963;18,977;18,977;17,595;15,929;16,920;15,929;31,559;29,419;24,543;24,543;---;13,108;18,549;33,761
  10/1984;15,929;16,587;15,123;14,023;16,257;16,257;14,023;13,410;13,715;12,809;13,108;13,715;14,023;13,108;12,513;12,809;13,562;13,715;15,929;15,123;13,108;13,562;14,023;14,023;13,410;13,562;12,809;12,219;13,108;12,219;10,797;10,797;13,825;16,587
  11/1984;11,641;14,490;11,357;9,979;9,712;18,802;10,248;15,123;13,108;15,123;11,641;12,809;15,929;12,809;18,281;17,936;11,641;10,248;10,521;10,521;17,936;16,257;10,797;15,929;9,979;14,490;13,410;14,963;7,689;10,521;---;7,689;13,130;18,802
  12/1984;14,963;24,543;27,343;31,559;25,330;15,929;16,587;18,977;17,936;15,929;13,410;24,543;26,127;37,181;43,183;27,753;50,876;64,262;26,935;29,419;22,621;20,403;16,587;16,920;17,256;21,500;24,543;18,977;19,329;18,977;22,621;13,410;24,920;64,262
  01/1985;17,936;26,935;24,543;22,621;25,330;25,330;29,419;47,478;95,878;55,192;33,316;26,935;26,530;31,126;45,689;36,949;36,486;33,761;33,761;74,523;28,166;26,935;36,486;29,419;26,935;24,935;27,343;26,530;24,935;25,330;27,753;17,936;34,016;95,878
  02/1985;26,935;36,949;32,873;28,581;28,581;33,761;31,559;38,351;55,192;48,253;50,876;36,949;36,026;40,737;50,876;46,197;48,253;51,941;59,089;51,941;50,876;60,223;57,405;51,407;50,347;66,619;67,811;103,967;---;---;---;26,935;47,949;103,967
  03/1985;58,526;60,223;61,940;63,678;61,366;61,366;58,526;60,223;56,294;52,477;70,829;56,294;58,526;62,517;62,517;75,772;75,146;68,410;79,570;74,523;67,214;71,439;66,026;60,793;50,876;45,183;41,222;33,761;28,373;21,500;24,543;21,500;57,731;79,570
  04/1985;26,935;23,382;20,042;22,621;18,977;16,587;26,530;26,530;23,382;24,543;20,042;19,329;17,936;16,587;16,587;18,281;20,766;24,543;18,977;16,587;14,963;16,587;16,920;14,334;14,023;15,929;13,410;14,963;14,963;16,920;---;13,410;19,073;26,935
