PREFIXO: ;3D-002
NOME DO POSTO: ;MONTE ALEGRE DO SUL
MUNICÍPIO: ;MONTE ALEGRE DO SUL
CURSO D'ÁGUA: ;CAMANDUCAIA,R/CAMAND.OU DA GUARDINHA,R/GUARDINHA,R DA
ÁREA (Km²): ;387,00
LATITUDE: ;22°41'44"
LONGITUDE: ;46°40'25"
 
Obs: valores com --- representam dados inexistentes.
 
Vazões médias diárias (m³/s)
 
Mês/Ano;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;Vazão Mínima;Vazão Média;Vazão Máxima
  09/1951;3,000;2,846;2,846;2,770;2,695;2,695;2,695;2,695;2,619;2,619;2,619;2,619;2,619;2,545;2,545;2,545;2,619;2,545;2,545;2,545;2,545;2,545;2,471;2,471;2,471;2,471;2,471;2,398;2,398;2,398;---;2,398;2,596;3,000
  10/1951;2,398;2,398;2,398;2,325;2,325;2,325;2,325;2,325;2,325;2,325;2,695;2,695;2,471;2,398;3,968;2,770;2,619;2,770;5,823;6,010;5,094;4,307;3,885;3,475;2,923;2,471;2,619;2,770;2,695;2,619;2,545;2,325;3,003;6,010
  11/1951;2,471;2,325;2,325;2,253;2,253;2,325;2,325;2,325;2,253;2,253;2,182;2,182;2,182;2,182;2,111;2,111;2,111;2,111;2,111;2,040;5,916;18,128;11,912;16,263;31,416;30,707;18,001;18,713;17,876;12,365;---;2,040;7,524;31,416
  12/1951;7,655;6,103;7,956;6,965;5,823;4,652;4,392;5,823;6,387;5,639;7,160;6,771;5,456;4,916;4,307;3,885;3,638;3,475;3,395;3,315;3,315;3,556;3,556;3,395;3,638;3,556;3,556;3,395;7,855;6,965;5,005;3,315;5,016;7,956
  01/1952;8,363;9,192;8,057;7,357;6,482;5,823;5,094;4,392;4,565;4,652;5,094;4,916;4,652;11,242;10,149;12,251;14,693;12,936;11,131;10,041;8,982;7,956;7,062;6,965;7,956;11,800;8,671;7,062;6,010;5,639;5,639;4,392;7,898;14,693
  02/1952;5,274;10,365;18,566;20,813;23,793;30,179;23,633;20,813;16,019;12,478;11,688;10,692;13,515;16,509;18,420;16,879;15,654;14,574;13,749;11,800;14,101;15,052;17,002;19,156;20,967;20,967;19,008;17,251;14,932;---;---;5,274;16,684;30,179
  03/1952;17,126;19,305;14,337;11,800;10,474;10,257;10,041;9,934;10,149;11,912;15,052;13,167;12,138;10,474;14,337;13,632;11,912;10,365;10,474;9,827;9,614;10,041;10,257;10,041;13,052;17,126;12,478;9,720;8,982;8,568;7,755;7,755;11,753;19,305
  04/1952;8,057;8,982;8,159;7,956;7,555;7,258;7,160;6,867;6,674;6,771;8,260;7,956;7,655;7,160;6,674;7,160;6,867;6,578;6,292;6,010;5,916;5,823;5,731;6,578;6,103;6,010;5,731;5,731;5,547;5,365;---;5,365;6,820;8,982
  05/1952;5,365;5,274;5,184;5,094;5,094;5,005;5,005;4,916;4,916;4,828;4,828;4,740;4,740;4,652;4,652;4,479;4,565;4,565;4,479;4,479;4,479;4,479;4,392;4,652;4,479;4,479;4,392;4,307;4,307;4,221;4,221;4,221;4,686;5,365
  06/1952;4,221;4,137;4,137;4,052;4,052;4,052;3,968;3,968;5,094;9,720;8,465;6,674;5,547;8,260;10,149;9,087;11,021;13,283;11,688;9,827;8,057;6,674;5,731;5,365;5,184;5,005;4,916;4,828;4,740;4,740;---;3,968;6,555;13,283
  07/1952;4,652;4,565;4,479;4,307;4,221;4,137;4,052;4,052;3,968;3,968;3,968;3,885;3,885;3,885;3,885;3,802;3,802;3,720;3,720;3,720;3,638;3,638;3,556;3,556;3,556;3,556;3,475;3,475;3,475;3,395;3,395;3,395;3,851;4,652
  08/1952;3,395;3,395;3,315;3,315;3,315;3,315;3,235;3,235;3,235;3,235;3,235;3,157;3,157;3,078;3,078;3,078;3,078;3,078;3,000;2,923;2,923;2,923;2,846;2,846;2,846;2,846;2,770;2,770;2,770;2,770;2,770;2,770;3,062;3,395
  09/1952;2,770;2,695;2,695;2,695;2,695;3,556;3,556;3,315;3,000;2,846;2,846;2,770;2,770;2,695;2,695;2,695;3,000;3,802;5,184;4,137;3,475;3,235;3,078;3,078;2,846;2,846;2,695;2,695;2,545;2,545;---;2,545;3,049;5,184
  10/1952;2,545;2,471;2,471;2,398;2,325;2,325;2,325;2,398;2,545;2,325;2,325;2,471;2,545;3,078;3,078;2,545;2,325;2,253;2,545;3,885;4,307;4,137;3,556;3,235;3,157;3,078;3,475;3,802;4,479;3,885;3,475;2,253;2,960;4,479
  11/1952;3,157;2,923;2,770;2,770;2,619;2,619;2,545;2,471;2,545;8,159;17,002;12,138;7,160;5,005;4,137;3,638;3,556;4,828;5,823;6,867;11,242;9,192;6,010;5,184;4,828;4,479;4,221;3,968;3,802;3,968;---;2,471;5,321;17,002
  12/1952;5,639;4,916;4,479;4,307;4,137;4,307;4,137;3,802;3,556;3,315;3,638;3,802;4,137;4,392;4,137;2,846;2,770;2,695;2,695;2,770;2,846;2,770;2,770;2,695;2,695;2,770;3,395;3,885;3,000;2,695;3,395;2,695;3,529;5,639
  01/1953;3,968;7,755;6,198;6,103;5,823;5,005;4,652;4,916;4,652;4,137;3,802;3,475;3,235;3,157;3,000;2,923;2,923;2,695;2,695;2,545;2,619;2,398;2,846;2,471;2,545;2,398;2,325;2,923;4,740;5,456;4,479;2,325;3,834;7,755
  02/1953;4,137;3,802;3,556;3,395;3,157;2,923;2,846;2,619;2,770;3,720;4,137;4,307;4,052;7,456;14,693;10,257;7,062;5,731;5,094;9,192;7,258;6,674;5,823;5,094;4,565;4,221;3,885;3,395;---;---;---;2,619;5,208;14,693
  03/1953;3,315;3,475;3,638;3,475;3,157;2,923;2,770;2,770;2,695;2,619;2,619;3,395;3,000;2,846;3,235;3,802;3,968;4,479;6,292;6,103;5,365;4,565;4,565;5,547;6,771;9,297;12,138;9,720;8,057;6,867;6,103;2,619;4,825;12,138
  04/1953;5,456;5,274;5,005;4,740;4,652;9,087;9,402;9,508;8,057;6,965;5,916;5,094;4,565;4,392;4,307;4,221;5,365;5,184;4,828;4,828;4,652;4,652;4,307;4,137;3,802;3,638;3,475;3,475;3,315;3,315;---;3,315;5,187;9,508
  05/1953;3,315;3,235;3,235;3,315;4,828;4,221;3,802;3,475;3,475;3,315;3,315;3,235;3,157;3,157;3,078;3,078;2,923;2,923;2,846;2,770;2,695;2,695;3,078;3,078;3,395;3,720;4,307;4,652;4,307;3,395;4,052;2,695;3,422;4,828
  06/1953;4,221;3,720;3,395;3,315;3,235;3,157;3,078;3,078;3,638;3,968;4,392;3,235;3,235;3,078;3,078;3,000;3,000;2,923;2,923;2,846;2,846;2,770;2,770;2,695;2,695;2,619;2,619;2,545;2,545;2,471;---;2,471;3,103;4,392
  07/1953;2,471;2,471;2,471;2,471;2,398;2,398;2,398;2,398;2,398;2,923;3,235;3,000;2,695;2,545;2,471;2,471;2,398;2,398;2,325;2,471;2,471;2,398;2,398;2,398;2,398;2,398;2,398;2,398;2,398;2,398;2,398;2,325;2,492;3,235
  08/1953;2,398;2,325;2,325;2,325;2,253;2,253;2,253;2,182;2,182;2,182;2,111;2,111;2,040;2,040;2,040;1,971;1,971;1,971;1,902;1,902;1,902;1,834;1,834;2,770;2,545;2,253;2,040;1,971;1,971;1,971;1,902;1,834;2,120;2,770
  09/1953;1,902;1,902;1,902;1,834;1,834;1,834;2,253;2,040;1,902;1,902;3,315;2,619;2,111;1,902;2,923;3,475;2,846;2,619;2,471;2,040;1,902;1,902;1,902;1,834;1,834;1,834;1,834;1,766;1,699;1,699;---;1,699;2,128;3,475
  10/1953;1,503;1,503;1,439;1,439;2,253;2,471;2,695;2,695;2,325;2,182;1,971;1,902;1,699;1,633;1,766;2,253;2,770;4,221;4,479;4,052;3,802;3,157;2,695;2,398;2,111;1,971;1,971;1,834;1,834;1,766;1,699;1,439;2,338;4,479
  11/1953;1,699;3,157;2,923;3,395;2,846;2,619;2,471;2,695;2,923;2,545;2,398;2,111;2,040;2,545;2,695;2,398;2,253;2,111;1,971;1,971;1,834;1,834;1,766;1,699;1,699;1,699;1,633;1,699;3,000;3,315;---;1,633;2,331;3,395
  12/1953;4,652;6,867;13,515;7,357;6,010;7,160;5,456;3,556;2,923;2,770;2,695;3,078;6,010;7,655;7,357;5,639;4,052;3,395;2,695;2,398;2,253;2,923;2,619;2,545;2,471;2,398;2,398;2,619;3,885;3,395;2,923;2,253;4,376;13,515
  01/1954;2,695;2,545;3,638;14,456;18,713;23,154;21,894;14,812;10,041;9,614;10,149;9,297;7,755;6,771;6,103;5,456;4,565;4,307;6,010;6,198;8,878;6,867;5,274;5,184;5,547;5,184;4,740;4,479;5,274;4,828;4,307;2,545;8,024;23,154
  02/1954;4,052;3,885;4,052;5,094;6,010;6,867;10,583;24,764;43,939;37,106;21,120;15,172;13,749;16,879;12,707;16,141;14,219;13,632;15,776;15,052;12,365;11,021;10,257;14,337;12,936;10,692;9,508;8,878;---;---;---;3,885;13,957;43,939
  03/1954;8,465;8,057;7,655;7,258;7,062;7,062;7,160;6,674;6,103;7,160;13,515;13,515;12,251;9,508;7,357;6,867;6,292;6,578;7,555;7,062;6,965;6,771;6,578;5,639;5,274;5,184;5,094;5,005;4,916;5,823;8,774;4,916;7,393;13,515
  04/1954;8,671;7,956;6,965;6,198;5,731;5,184;4,916;4,652;4,307;4,565;4,479;4,479;4,392;4,392;4,307;4,307;4,221;4,221;4,221;4,137;4,052;4,052;4,052;3,968;3,968;3,885;3,885;4,137;4,052;4,052;---;3,885;4,747;8,671
  05/1954;4,137;4,307;4,221;4,052;3,968;3,968;4,221;4,565;5,184;7,555;9,402;9,402;9,827;11,800;10,583;8,878;7,357;7,160;6,965;6,103;10,365;9,402;8,671;8,057;7,357;6,771;6,292;5,916;5,547;5,274;5,094;3,968;6,852;11,800
  06/1954;5,005;5,005;5,005;6,010;6,674;7,160;7,555;6,867;5,916;5,094;4,916;4,828;4,740;4,740;4,652;4,565;4,479;4,392;4,392;4,221;4,052;4,052;4,221;4,052;4,052;3,885;3,885;3,802;3,720;3,720;---;3,720;4,855;7,555
  07/1954;3,720;3,638;3,638;3,556;3,556;3,475;3,475;3,475;3,395;3,395;3,395;3,395;3,315;3,315;3,315;3,235;3,235;3,235;3,157;3,157;3,157;3,157;3,157;3,157;3,078;3,078;3,000;3,000;2,923;2,923;2,923;2,923;3,278;3,720
  08/1954;2,846;2,846;2,846;2,770;2,695;2,695;2,695;2,619;2,619;2,619;2,545;2,545;2,545;2,545;2,471;2,471;2,471;2,398;2,398;2,398;2,325;2,325;2,325;2,325;2,253;2,253;2,253;2,253;2,182;2,182;2,182;2,182;2,480;2,846
  09/1954;2,111;2,111;2,111;2,040;2,040;2,040;2,040;2,040;1,971;1,971;1,971;1,971;1,902;1,902;1,902;1,902;1,834;1,834;1,834;2,111;2,040;1,971;1,902;1,834;1,834;2,111;2,398;2,545;2,695;2,846;---;1,834;2,060;2,846
  10/1954;2,846;2,770;2,695;2,545;2,471;2,253;2,040;1,971;1,902;1,902;4,740;4,052;3,395;3,000;2,770;2,471;2,471;2,253;2,040;1,902;2,325;5,639;3,720;2,695;2,398;2,111;2,040;1,971;2,619;2,325;2,111;1,902;2,659;5,639
  11/1954;2,040;2,040;1,902;1,902;1,834;1,834;1,766;1,766;1,766;1,699;1,633;1,633;1,568;1,568;1,503;1,834;1,766;1,633;1,633;1,568;1,568;1,503;1,439;1,439;1,376;1,376;1,313;1,313;1,313;1,252;---;1,252;1,626;2,040
  12/1954;1,191;1,191;1,191;1,902;1,633;1,503;1,766;2,040;1,834;1,902;2,040;3,475;4,916;7,062;4,565;3,157;2,253;2,040;3,078;4,916;5,547;6,292;9,508;9,614;7,456;4,479;3,235;3,000;2,923;2,846;2,695;1,191;3,589;9,614
  01/1955;2,182;3,078;5,005;8,363;9,297;7,555;9,087;10,041;7,655;5,823;9,508;7,855;6,965;6,198;6,482;9,614;14,574;18,420;17,251;14,101;10,911;8,671;7,855;6,387;5,916;5,184;4,565;4,221;3,968;6,965;8,159;2,182;8,124;18,420
  02/1955;6,010;5,823;5,547;4,916;4,307;3,968;3,638;3,556;3,475;3,395;3,315;3,235;3,235;3,157;3,078;3,000;2,923;2,770;2,770;2,695;3,968;6,578;5,639;6,387;8,260;7,456;6,482;5,916;---;---;---;2,695;4,482;8,260
  03/1955;5,456;11,131;9,402;6,482;5,456;4,828;5,639;6,965;6,387;6,103;11,576;11,800;9,720;10,257;9,720;13,515;12,025;9,720;8,568;7,357;5,823;5,184;4,740;4,479;4,307;4,307;4,137;4,052;3,968;3,885;4,221;3,885;7,136;13,515
  04/1955;5,731;5,456;5,094;5,456;5,184;4,828;4,652;4,565;4,392;4,392;4,137;4,137;3,885;3,720;4,052;4,740;4,307;3,968;3,802;3,802;3,556;3,556;3,475;3,395;3,315;3,235;3,157;3,078;4,828;4,137;---;3,078;4,201;5,731
  05/1955;4,052;3,968;3,885;3,802;3,802;3,638;3,638;3,556;3,475;3,315;3,315;3,157;3,078;3,000;3,000;2,923;2,923;3,556;3,235;3,885;5,005;4,392;3,968;3,475;3,315;3,235;3,157;3,078;3,078;3,475;3,556;2,923;3,514;5,005
  06/1955;3,315;3,235;3,157;3,157;3,078;3,000;2,923;2,923;3,315;3,720;3,475;3,315;3,157;3,078;3,000;3,000;3,000;2,923;2,846;2,846;2,846;2,770;2,695;2,695;2,619;2,619;2,619;2,545;2,471;2,471;---;2,471;2,960;3,720
  07/1955;2,398;2,398;2,545;2,846;3,000;2,923;2,770;2,770;2,695;2,695;2,619;2,619;2,471;2,471;2,325;2,325;2,040;2,040;2,040;2,111;2,040;2,182;2,040;2,040;2,040;2,040;1,971;1,971;1,902;1,971;1,834;1,834;2,327;3,000
  08/1955;2,040;2,040;1,971;1,971;1,902;1,902;1,902;1,834;1,834;1,834;1,902;2,398;2,325;2,253;2,253;2,182;2,182;2,111;2,111;2,111;2,040;1,971;1,971;1,902;1,902;1,834;3,157;6,965;7,456;5,731;4,137;1,834;2,585;7,456
  09/1955;3,395;3,078;2,695;2,619;2,398;2,253;2,111;2,111;2,040;2,040;1,971;1,902;1,834;1,834;1,834;1,766;1,766;1,766;1,699;1,699;1,699;1,633;1,633;1,633;1,568;1,568;1,503;1,503;1,503;1,439;---;1,439;1,950;3,395
  10/1955;1,439;1,376;1,376;1,376;1,376;1,313;1,313;1,313;1,252;1,252;1,252;1,252;2,545;2,182;1,902;1,633;2,111;1,971;1,699;1,568;1,699;1,568;1,568;1,439;1,376;1,376;1,313;2,695;3,638;3,315;3,157;1,252;1,763;3,638
  11/1955;3,475;5,094;6,292;5,456;4,052;3,395;3,235;3,078;3,638;4,052;5,639;5,005;4,392;3,968;3,475;3,157;2,695;2,325;1,971;2,398;3,802;3,475;3,235;3,235;3,078;2,923;2,695;2,471;2,253;2,111;---;1,971;3,536;6,292
  12/1955;2,040;2,545;6,771;13,749;12,025;9,720;7,456;6,292;5,547;4,740;4,137;3,802;3,556;3,315;3,078;2,923;6,674;9,087;8,671;7,855;6,578;5,274;4,137;3,720;3,475;4,392;5,365;7,555;11,912;20,661;20,356;2,040;7,013;20,661
  01/1956;24,115;22,995;17,876;15,654;13,283;10,692;8,568;7,357;6,198;5,365;4,916;4,307;4,137;4,052;3,968;3,885;3,802;3,638;4,307;5,365;4,652;3,638;3,475;4,740;6,103;5,456;4,740;3,720;3,395;3,235;3,638;3,235;7,138;24,115
  02/1956;3,475;3,395;3,315;3,157;3,000;2,846;2,619;2,471;2,471;2,325;2,325;2,253;4,307;6,674;8,774;11,353;15,776;9,720;10,041;19,454;19,903;16,632;11,576;9,402;8,159;7,555;7,855;8,465;8,982;---;---;2,253;7,527;19,903
  03/1956;9,508;15,292;11,576;8,568;7,456;5,916;5,005;4,479;4,392;4,221;4,221;4,052;3,968;3,885;5,274;4,740;4,479;4,392;4,221;4,221;4,137;4,052;4,052;4,052;4,828;4,565;4,137;3,638;3,395;4,052;5,274;3,395;5,356;15,292
  04/1956;5,365;5,005;4,740;4,307;3,885;3,885;3,802;3,720;3,556;3,475;5,365;5,184;4,740;4,392;4,052;3,638;3,315;3,078;3,000;2,923;2,923;2,770;2,770;3,157;3,078;3,000;3,157;4,479;5,365;4,740;---;2,770;3,896;5,365
  05/1956;4,828;6,578;6,387;5,731;5,731;5,005;4,479;4,307;4,916;5,456;4,916;4,307;3,968;3,802;3,638;3,315;3,078;2,923;2,923;2,846;2,770;2,846;3,315;3,475;7,555;16,019;16,019;13,167;9,192;6,103;4,828;2,770;5,627;16,019
  06/1956;6,674;6,292;5,731;5,184;5,094;4,828;4,740;4,565;4,307;3,968;3,968;4,740;13,632;11,021;9,087;7,956;7,258;6,578;5,456;5,005;3,475;3,235;3,885;3,885;3,802;3,720;3,720;3,720;3,638;3,638;---;3,235;5,427;13,632
  07/1956;3,638;3,638;3,556;3,556;3,556;3,556;3,475;3,475;3,475;3,475;3,395;3,395;3,395;3,395;3,315;3,315;3,315;3,235;3,235;3,235;3,157;3,157;3,235;6,198;6,482;5,184;4,137;3,885;3,885;3,720;4,052;3,157;3,733;6,482
  08/1956;6,578;7,755;14,337;18,566;17,876;11,912;8,363;6,965;6,103;5,456;4,740;4,392;4,221;4,221;4,221;4,137;4,052;3,968;3,968;3,968;3,885;3,802;3,802;3,802;3,968;3,802;3,802;3,638;3,556;3,235;3,235;3,235;6,011;18,566
  09/1956;3,078;2,923;2,846;2,770;2,695;2,619;2,398;2,325;2,253;3,475;6,578;6,387;5,731;5,094;4,392;4,052;3,720;3,556;3,475;3,315;3,157;2,923;2,695;2,471;2,471;2,398;2,398;2,695;3,315;3,638;---;2,253;3,395;6,578
  10/1956;3,475;3,315;3,000;2,695;2,545;2,398;2,325;2,325;2,253;2,253;2,923;7,555;5,639;4,137;3,475;3,078;2,695;2,619;2,695;2,545;2,471;2,325;3,157;3,475;3,078;2,770;2,695;2,619;2,695;2,923;3,315;2,253;3,080;7,555
  11/1956;3,078;2,846;2,695;2,545;2,770;2,695;2,545;2,471;2,398;3,000;3,885;4,479;5,274;4,828;3,638;2,545;2,398;2,325;2,253;2,253;2,182;2,325;2,695;2,770;2,545;2,471;2,770;2,398;2,253;2,253;---;2,182;2,853;5,274
  12/1956;2,111;2,111;2,040;1,971;1,902;1,902;3,968;6,198;5,184;4,052;3,078;2,471;2,111;3,968;5,005;7,062;5,005;3,968;3,395;2,846;2,695;2,619;2,619;2,770;4,652;4,479;3,395;2,770;2,545;2,325;2,325;1,902;3,340;7,062
  01/1957;2,182;2,182;2,040;1,971;1,902;2,846;2,923;2,398;2,923;3,395;5,094;4,307;3,802;3,315;4,221;8,057;19,008;25,584;29,830;19,753;14,337;10,365;8,671;9,087;12,936;10,692;7,555;8,057;8,982;11,242;8,878;1,902;8,340;29,830
  02/1957;7,855;5,731;5,823;19,454;15,533;13,632;16,263;16,019;11,800;12,138;14,932;15,533;12,936;11,688;10,801;14,219;21,894;20,661;15,533;12,707;10,583;8,982;8,057;7,755;7,555;12,707;19,305;20,054;---;---;---;5,731;13,220;21,894
  03/1957;17,251;14,337;12,025;10,474;9,297;8,363;7,755;7,655;8,260;12,936;11,021;8,465;7,456;6,771;6,292;5,916;6,867;7,160;6,387;5,916;14,812;23,633;24,927;23,633;17,002;14,693;13,167;10,365;9,297;8,774;8,363;5,916;11,267;24,927
  04/1957;8,057;8,878;8,465;10,257;8,774;8,057;7,755;7,655;7,655;10,257;9,827;8,982;8,363;8,057;8,568;8,260;7,855;9,087;7,357;6,867;6,674;6,292;6,103;6,010;5,823;5,731;5,547;5,547;5,365;7,160;---;5,365;7,643;10,257
  05/1957;9,614;8,260;7,258;6,578;6,010;5,547;5,184;5,184;5,823;6,010;5,731;5,639;5,456;5,274;5,274;5,184;5,094;5,005;4,916;4,828;4,828;4,652;4,652;4,479;4,392;4,307;4,307;4,221;4,221;4,221;4,137;4,137;5,364;9,614
  06/1957;4,137;4,137;4,221;4,479;4,392;4,565;5,547;5,823;5,639;5,639;5,456;5,456;5,274;5,005;4,828;4,652;4,565;4,479;4,221;4,221;4,052;3,885;3,802;3,720;3,720;3,638;3,638;3,556;3,638;3,638;---;3,556;4,467;5,823
  07/1957;3,638;3,556;3,720;3,802;4,052;5,274;4,740;4,392;4,052;3,802;3,638;3,556;3,475;3,475;3,475;3,638;4,740;6,578;7,160;6,387;6,198;5,094;4,307;4,052;5,005;5,274;4,652;4,052;3,720;3,638;3,475;3,475;4,407;7,160
  08/1957;3,475;3,395;3,395;3,395;3,315;3,235;3,157;3,157;3,078;3,000;2,923;2,846;2,923;4,137;3,720;3,556;4,052;4,307;8,465;9,614;8,159;5,916;5,184;4,565;4,137;3,638;3,395;3,078;3,078;3,000;4,740;2,846;4,130;9,614
  09/1957;4,565;4,221;4,565;12,251;15,172;12,138;9,614;7,258;6,198;5,916;5,547;5,005;4,652;4,392;4,392;5,005;4,828;4,392;4,221;4,052;3,885;3,885;6,578;10,692;10,474;7,956;6,482;5,184;4,652;4,392;---;3,885;6,419;15,172
  10/1957;4,137;4,137;3,968;3,802;3,802;3,638;3,556;3,556;3,475;3,395;3,315;3,315;3,315;6,674;5,823;5,005;4,652;4,307;3,720;3,315;2,923;3,968;4,052;3,968;4,052;4,307;4,565;6,674;8,671;9,508;7,755;2,923;4,560;9,508
  11/1957;5,916;5,005;4,307;3,968;3,638;3,395;3,235;3,078;3,556;3,638;3,315;3,235;4,137;5,005;4,652;4,221;3,968;3,968;3,885;3,802;7,062;6,482;5,916;5,184;4,307;3,802;3,395;3,235;3,078;2,846;---;2,846;4,174;7,062
  12/1957;3,078;3,475;3,315;7,258;8,363;7,456;7,555;8,774;7,062;6,482;8,982;10,801;12,822;13,515;13,167;10,801;9,192;7,456;6,010;5,184;4,916;4,652;4,479;4,828;4,740;6,292;8,260;7,062;5,916;6,578;13,632;3,078;7,487;13,632
  01/1958;8,159;7,062;6,578;6,010;5,456;5,094;4,565;4,221;3,802;3,556;3,315;3,078;3,078;3,638;5,274;5,005;4,307;3,720;3,078;5,731;7,956;8,568;9,827;16,509;24,277;34,493;45,968;40,372;42,340;36,352;23,633;3,078;12,420;45,968
  02/1958;21,429;20,813;20,508;19,454;17,375;16,019;20,967;22,364;22,995;16,019;14,219;12,592;11,576;10,257;9,297;8,982;8,671;8,465;7,855;7,855;8,568;8,878;8,260;7,755;7,357;8,671;12,478;13,052;---;---;---;7,357;13,312;22,995
  03/1958;13,167;13,866;13,632;15,413;13,632;11,021;11,131;11,800;11,912;10,583;9,827;9,087;8,159;7,357;6,771;6,482;9,087;19,156;20,967;16,755;13,866;13,399;14,101;13,399;11,912;10,583;9,508;8,774;8,260;7,956;7,555;6,482;11,584;20,967
  04/1958;7,855;14,693;13,515;11,688;10,474;9,297;8,568;7,956;7,357;8,568;9,297;10,257;11,688;10,801;9,192;8,465;8,057;7,555;12,707;21,739;20,508;14,932;11,800;10,474;9,297;8,363;7,456;6,965;6,674;6,198;---;6,198;10,413;21,739
  05/1958;9,614;9,508;16,263;15,172;13,399;16,632;13,983;12,707;11,576;10,692;10,583;10,041;10,801;9,297;9,827;9,720;9,402;9,192;9,087;8,982;8,982;9,402;16,509;13,983;12,251;13,515;13,399;12,138;11,131;10,041;9,297;8,982;11,520;16,632
  06/1958;8,671;8,260;7,956;7,555;7,357;7,160;7,160;6,965;6,771;6,771;6,578;6,387;6,292;6,292;18,860;18,420;17,876;16,019;13,167;11,464;10,583;9,827;9,297;8,465;8,057;7,655;7,160;6,867;6,578;6,198;---;6,198;9,222;18,860
  07/1958;6,198;6,103;6,010;5,916;5,916;6,103;6,010;5,916;5,823;5,731;5,823;6,103;6,198;6,198;6,010;6,010;6,578;15,413;12,025;8,878;7,555;6,771;6,292;6,103;5,916;5,823;5,731;5,547;5,456;5,547;5,456;5,456;6,618;15,413
  08/1958;5,456;5,365;5,274;5,184;5,184;5,005;4,916;4,828;4,740;4,828;4,740;4,740;4,652;4,565;4,479;4,479;4,479;4,392;4,392;4,307;4,307;4,221;4,221;4,137;4,052;3,968;3,968;3,885;3,885;3,802;3,802;3,802;4,524;5,456
  09/1958;3,802;3,720;3,720;3,638;3,556;3,556;3,556;3,720;4,392;5,005;4,916;5,184;6,482;10,474;11,576;8,982;7,555;6,482;5,365;4,652;3,968;3,802;3,720;3,638;6,198;6,482;5,094;4,392;3,885;3,638;---;3,556;5,172;11,576
  10/1958;3,638;3,556;3,475;3,395;3,395;3,315;4,221;4,052;3,968;3,885;3,802;4,479;7,655;6,010;4,652;3,885;3,720;3,720;3,638;3,556;3,556;3,638;3,556;3,556;3,475;3,638;4,565;8,260;8,057;6,867;6,010;3,315;4,426;8,260
  11/1958;5,274;4,565;4,137;4,052;6,674;5,916;4,916;4,307;3,968;3,556;3,475;3,395;3,315;3,395;3,475;3,475;3,395;4,137;5,274;4,307;3,968;3,885;8,159;7,755;9,720;7,456;6,674;6,010;5,456;4,828;---;3,315;4,964;9,720
  12/1958;4,479;4,221;3,720;3,395;3,157;3,078;4,052;3,395;3,235;3,078;3,157;3,395;3,235;3,157;4,828;8,363;10,041;8,465;7,456;6,578;5,731;5,365;4,828;4,392;4,221;3,968;3,720;3,475;3,395;3,235;3,078;3,078;4,513;10,041
  01/1959;2,956;2,889;2,822;4,199;11,217;14,495;16,414;25,091;25,420;18,713;15,444;15,719;16,135;15,171;12,285;9,921;7,745;7,138;6,746;6,083;5,451;7,138;11,909;8,161;11,096;8,373;7,540;6,649;5,808;5,189;4,518;2,822;10,272;25,420
  02/1959;4,278;4,357;6,083;5,628;5,189;5,017;5,718;5,628;4,600;4,199;3,889;3,966;4,120;4,278;4,849;5,628;6,083;9,132;9,132;6,843;5,628;4,933;4,518;5,275;5,189;6,269;10,857;10,384;---;---;---;3,889;5,774;10,857
  03/1959;8,587;6,941;6,269;5,899;5,451;5,017;4,933;5,275;6,649;9,467;6,554;5,363;4,849;4,849;4,600;4,600;5,103;13,050;23,954;22,207;18,713;16,555;18,128;18,274;17,838;16,274;14,764;15,307;15,444;15,035;16,837;4,600;11,058;23,954
  04/1959;19,305;18,713;15,444;13,963;12,034;9,022;10,738;12,793;12,159;11,217;9,806;8,161;7,138;6,746;6,176;5,991;5,899;5,718;5,718;5,539;5,451;5,189;5,539;5,363;6,649;6,649;5,808;5,363;4,849;4,600;---;4,600;8,591;19,305
  05/1959;4,438;4,357;4,682;5,539;5,539;5,363;5,275;5,189;5,017;4,682;4,600;4,278;4,043;3,813;3,664;3,590;3,444;3,373;3,738;5,451;5,718;5,363;5,103;4,849;4,600;4,278;4,043;3,889;3,813;3,813;3,738;3,373;4,493;5,718
  06/1959;3,664;3,590;3,590;3,517;3,517;3,444;3,444;3,373;3,373;3,302;3,302;3,302;3,231;3,231;3,161;3,161;3,161;3,161;3,092;3,092;3,092;3,024;3,024;2,956;2,889;2,889;2,889;2,822;2,822;2,822;---;2,822;3,198;3,664
  07/1959;2,757;2,757;2,691;2,691;2,691;2,691;2,691;2,627;2,627;2,627;2,563;2,563;2,563;2,563;2,563;2,500;2,500;2,500;2,438;2,438;2,438;2,376;2,376;2,376;2,315;2,315;2,315;2,255;2,196;2,196;2,196;2,196;2,497;2,757
  08/1959;2,822;2,627;2,691;2,691;2,500;2,438;2,438;2,376;2,315;2,563;2,757;2,889;3,444;4,199;4,600;3,517;3,024;2,956;2,822;2,757;2,691;2,627;2,500;2,438;2,255;2,079;2,079;2,021;1,964;1,908;1,853;1,853;2,672;4,600
  09/1959;1,853;1,798;1,798;1,744;1,744;1,744;1,691;1,691;1,691;1,691;1,691;1,744;1,744;1,691;1,691;1,639;1,639;1,587;1,587;1,536;1,536;1,486;1,436;1,436;1,436;1,436;2,315;2,196;1,798;1,639;---;1,436;1,690;2,315
